draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,eta.1,eta.2,eta.3,eta.4,eta.5,eta.6,eta.7,eta.8,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
319,-39.37720812545601,0.9836779187810077,0.3791438206322386,4.0,15.0,0.0,42.53854668572493,13.963439391943396,1.1208900842887264,-0.34292676430847846,-0.4905122766196748,-0.854140600934475,-0.8468026003554638,-0.16418201344114375,0.7267100872695278,0.1452501624387987,0.5513794555759037,13.579056182192806,13.413629044858514,13.00604166176753,13.014266753855047,13.77940940105866,14.778001522916405,14.126248858762372,14.581475156378943
320,-40.747394419618075,0.9725560708066456,0.45611429717578444,3.0,7.0,0.0,44.41111834010008,3.714820783166349,8.507203867810873,1.1328329676676092,1.713822346109181,-0.5000610697625716,-0.3318479991007012,-1.1341826441119496,1.5228741064650961,1.766949423046504,0.6474254598042595,13.352061787291904,18.294656874727078,-0.5393006836594427,0.8917222016915649,-5.933902193626791,16.670221271875242,18.746619749133757,9.222601158932378
321,-38.06518667112602,0.9588781804743085,0.37403654628219746,4.0,15.0,0.0,43.46991084177668,8.114330042250737,6.596455605964561,0.717224629949117,0.10480598817648301,-0.37047658282750495,-0.5453358842399203,-1.2900284750110647,0.2629960048213889,0.4441074182987972,2.1943007827183747,12.845470473214448,8.805678090496153,5.670497710579648,4.5170460915226744,-0.395285523589914,9.849171512601071,11.043864911338286,22.588937741585784
322,-39.75039075049402,0.9094662131928317,0.31894884500949744,3.0,7.0,0.0,43.566411645952236,1.7562833739482122,16.034362397897873,1.824438652787461,0.05267927999528424,-1.6731642821886668,0.2240654886799498,-0.8483701211107358,-0.07207552148348856,0.051426734027102905,-0.9045853691359192,31.00999390547493,2.6009620402529317,-25.07183907788353,5.34903062030461,-11.846790595489834,0.600598342464483,2.580878264279086,-12.748166254613338
323,-37.87914821850144,0.9454316243564973,0.3791438206322386,3.0,7.0,0.0,41.19558014094609,3.287866980722857,20.344042133554833,0.30019578631956667,0.07325117471689835,0.9558387497447546,0.38142876209663895,-0.5699535139739892,-0.6289773580218474,0.6694193641753324,-1.0958547456967354,9.395062705923745,4.778091965495824,22.733490778414517,11.047669787766543,-8.307291321731613,-9.50807489192561,16.906562730523305,-19.006248137987544
324,-39.81676646795867,0.6990470099311563,0.45611429717578444,3.0,7.0,0.0,47.56140399856987,6.6171847273715905,5.651743290977398,1.3560664073053086,-0.5424636243389467,-0.905928351306874,0.37481448226624214,0.8488389172866057,-0.5785936564438622,-1.4058149493674474,-0.7259729893645093,14.281323946979192,3.551319577914665,1.4971102457667493,8.735539962880992,11.414604383266683,3.3471219113629105,-1.3281204810716112,2.5141717552999188
325,-40.05629428640464,0.7961172124750565,0.37403654628219746,3.0,15.0,0.0,47.14865553239198,9.731065638617597,5.1009346316958935,1.0920298222063523,0.19708666272842373,-0.4488717965484173,-1.284782198117023,-0.7904503415950839,-0.20401694104829549,-0.4160075976793193,2.510122322725405,15.301438377554689,10.736391821974381,7.441399946412222,3.177475630056099,5.699030116539385,8.690388558571687,7.609038076566545,22.535035524400552
326,-41.53477873738166,0.9102171261325379,0.31894884500949744,3.0,7.0,0.0,44.351131377237124,8.463553100962704,6.453707133124949,-0.27367333112672915,0.3888356781097115,2.0058320517195183,-0.21146078947204153,0.189135626581217,-0.20877591318807745,2.1842632771426693,1.365629857861129,6.697345571724066,10.972984690392826,21.40860572099561,7.098847095570757,9.684179043357961,7.1161745007961335,22.560148593281227,17.276928255849484
327,-39.19791439536453,0.1592579574813098,0.3791438206322386,2.0,3.0,0.0,42.50601669494625,4.893261101499165,22.961015381365353,0.4431127940864277,0.22472709177671576,1.014571285415516,0.15452603448237762,-0.01850802249814454,-0.8709357690556195,0.7541932352043581,-1.2339437927019563,15.06758078219741,10.05322331239384,28.188847991416445,8.44133575607043,4.468298112240612,-15.104308487968177,22.21030357554813,-23.43934130247075
328,-41.61761691295664,0.9295699644537702,0.45611429717578444,3.0,7.0,0.0,46.38096152468435,12.835591205185265,1.5194585167127352,0.9531432288569807,-1.812895624833849,-0.5164963131122164,-0.34604691943872046,0.5842917084829964,-0.471978593011912,-0.09062540108800554,1.8854477968839205,14.28385280191908,10.080971508120218,12.05079648337618,12.309787266261896,13.72339821788439,12.118439312327222,12.697889667671587,15.7004509179778
329,-38.00382362583902,1.0,0.37403654628219746,3.0,7.0,0.0,42.842136939332406,10.404358182106506,9.908080618274877,1.3633314834497139,0.8708459507436579,-0.5343030341072332,-0.2879643813624491,0.2659245154389738,-0.6194076776989398,1.2194549888379775,1.2896805191812677,23.91235642955855,19.0327700681729,5.110440645583168,7.551183876375709,13.03915971945154,4.267216975886989,22.48681652187068,23.182616737973106
330,-44.916712077394486,0.9517808670345864,0.31894884500949744,4.0,15.0,0.0,50.6095890815061,4.225662055550712,2.653397157507234,-1.4538523398622332,1.1503160214023367,-3.0888960162278063,0.31652184143324635,-1.4796321859477157,-0.7165233012154226,0.008727108924433846,-0.9834385698221226,0.36801438952502163,7.277907316974703,-3.970405853743568,5.065520209898644,0.29961021920082853,2.32444116481801,4.248818541564061,1.6162089498017127
331,-41.73827845291219,0.8897120513443079,0.3791438206322386,3.0,7.0,0.0,44.237347816104126,7.406750096008812,1.121916503307368,0.9292482115474877,-0.4517519550001733,-2.3326475816615506,0.8794058112545481,-0.6015505915301295,1.3264730431841742,0.7778241540979114,0.37111700206983034,8.449289000212795,6.89992212229275,4.789714277742697,8.393369988759694,6.731860559796851,8.894942094349485,8.279403851162352,7.823112385288909
332,-42.28834124990881,0.8963301461359573,0.45611429717578444,3.0,7.0,0.0,48.437957855697746,5.927607941029233,5.415375342827065,-0.020870194589653057,-2.1002695128468596,-2.229302154881729,0.38463324131318877,0.37622351030487616,-0.6700109539542115,-0.7997530625355675,0.17625409027004668,5.8145880038484234,-5.44613979213306,-6.144899980228523,8.010541312068328,7.964999462126103,2.2992471415615565,1.5966449258236892,6.88208999555006
333,-44.83398929837805,0.7308103596848582,0.37403654628219746,3.0,7.0,0.0,47.08202390066178,0.3555607375525387,3.927270534052521,0.9681335215516733,2.1832405860270763,-0.11888020035054192,0.4714817935455663,-2.4682196144371047,-1.5292312942138298,-0.3977617314855626,-0.5283594838504494,4.157682989770926,8.929737159804233,-0.11131397036640478,2.207197292686275,-9.337805425796777,-5.650144263964436,-1.206557190084422,-1.7194498947605301
334,-42.334911837806544,0.9837883894963922,0.31894884500949744,4.0,15.0,0.0,51.049067331351246,6.192897671681688,3.1908445515829316,1.1216578405013804,-1.9356730044646737,2.1609572130669275,-1.1668873923365817,0.014851947868520163,-0.1766155086118998,0.6923701453022678,1.0190482755083583,9.771933480785794,0.016466011739420416,13.08817622120013,2.4695413935336923,6.24028792861835,5.629345038302359,8.402143177498113,9.444522309387516
335,-42.650139320118555,0.46523454338967274,0.3791438206322386,4.0,15.0,0.0,47.18051625061532,7.510389530256762,0.9506097351082095,0.7557030519723147,-0.2612996333280625,-2.6232762659338267,0.32643293437235354,-0.6699746768680652,1.7951346340910375,0.08731010778788983,0.29614084509225225,8.22876820831263,7.2619955550349005,5.016677573981754,7.8206998555310605,6.873505080150002,9.216861989253616,7.593387368693278,7.79190390056463
336,-36.89459846045579,0.9308899635132558,0.45611429717578444,3.0,7.0,0.0,44.94954676497786,12.167610978632066,4.150409083708686,-0.5261802923684279,0.1516757629843003,0.6116522724037945,-0.11678509348143556,-0.2860798604872041,0.10221665216924541,-0.25762892189059694,-0.08605359461064493,9.98374751351765,12.797127443100552,14.706218126087833,11.682905065804947,10.98026252699986,12.591851900301593,11.098345560991257,11.81045335787426
337,-44.89118758138129,0.9950050429899593,0.37403654628219746,4.0,15.0,0.0,50.25487400112487,0.03533593686941727,0.14959343646119327,0.07868463848225463,-2.334095239944936,-0.6320411475531849,0.44888707273663153,-0.16690247808742653,-1.332061456795053,0.277839296347543,0.6648972212010453,0.04710664233668439,-0.3138293911016592,-0.059213270377939775,0.1024864966630956,0.01036842161843013,-0.16393171403005805,0.0768988719940061,0.13480019708237984
338,-37.76620819400914,0.9862177554388802,0.31894884500949744,3.0,7.0,0.0,44.63889870939443,8.295766120321126,3.2555959429117243,0.8678251436496947,-1.0960896079274942,1.4001885026618952,-0.16734727628713314,-0.31437304719403836,-0.13494350526303275,0.32082672163464526,0.07540260614455446,11.121054137143856,4.727341239684673,12.854214128898834,7.750951006583408,7.272294503315418,7.856444592064509,9.340248293652547,8.541246538970308
339,-38.89205938750557,0.9884003018585871,0.3791438206322386,3.0,7.0,0.0,47.352034197443345,7.9466294802659645,5.206926724930781,-0.6952144565954069,-0.5111404074529541,0.5067217179144075,-0.0916160308774066,1.2136151854979302,-1.435634874813366,0.2393829074270918,-0.311513368443302,4.326698746661109,5.285158832507169,10.585092335377329,7.469591520658312,14.265834823416965,0.47138388335759185,9.19307873843972,6.324602196945326
340,-38.45214549950821,0.9715096594341958,0.45611429717578444,3.0,7.0,0.0,40.498760270231685,4.622895674927694,1.3151525244025688,0.40716596253880966,0.6174401972322505,-1.1397502288604855,0.7911284480919973,0.4133688179730202,0.4325711706506341,-0.0748251384274613,0.3875863178248222,5.158381018411411,5.434923708985308,3.1239502842534206,5.663350250562571,5.166538719394217,5.19179274199265,4.524489205236047,5.132630799238905
341,-42.72768804731324,0.9992060982752111,0.37403654628219746,3.0,7.0,0.0,47.92565009092502,3.1353763606365534,0.1692908093154645,1.1760809544012876,-1.8735919097531077,-1.2278003862427778,0.4326883682531895,0.026647214355359536,-0.17933881257597484,0.03484498578636025,0.101165751034197,3.3344760572276515,2.818194469907543,2.9275210395716735,3.2086265246795236,3.139887489120775,3.105015947913892,3.141275296480912,3.1525027925041393
342,-38.18908270498462,0.7823280948999128,0.31894884500949744,3.0,15.0,0.0,39.413348805212735,8.73614790635689,6.706095136603595,1.3891773511523327,-1.232479896305569,1.5352843571184092,-0.004421206086935331,-0.06674420597263529,-0.3692185504087501,0.26217078813772815,0.15943980515643205,18.052103384799413,0.47102046778041284,19.03191086693223,8.70649887771937,8.288554911287333,6.2601331811169425,10.49429015364684,9.805366408297465
343,-37.685840087516745,0.9951524862138499,0.3791438206322386,4.0,15.0,0.0,41.6616796152088,3.981697845071256,5.4208215642047275,-0.3626980888794976,-0.32466688891981454,-0.4380438867695947,0.014122864994056183,0.9327532780541471,-1.1667472939241441,0.8237833828407477,-0.2463539214007268,2.0155762235774324,2.221736572431465,1.6071400976025831,4.058255376179388,9.037986928829824,-2.343031045810256,8.4472805710079,2.6462571955158
344,-40.74224917410772,0.8530546409365818,0.45611429717578444,3.0,15.0,0.0,43.38801305437792,11.506312367894775,1.2074668955620413,-0.7345520488868025,-0.41903712870612225,0.4010928514760348,-1.004180196659743,-0.4594618645886041,-1.260413368422907,1.7855980047303088,0.790665583361954,10.61936508579669,11.000338906970763,11.99061870809867,10.293798023249156,10.951527376630827,9.984404950800272,13.662362847388257,12.461014885264584
345,-42.3772049829504,0.9997698263691589,0.37403654628219746,4.0,15.0,0.0,46.4397849879339,10.591017077062567,0.10723382040242964,-1.1315479505733066,1.3969329960167922,0.32570390506163777,0.7810909453923404,-0.3587089949705992,-0.4237330553455245,1.2115931442936316,0.0766625691362088,10.469676867354051,10.74081553907166,10.625943551122317,10.674776443218732,10.552551341119154,10.545578562707073,10.720940838698565,10.599237897232907
346,-43.11709107084495,0.9118034644197336,0.31894884500949744,3.0,7.0,0.0,46.40418126917015,-0.19336290083052224,3.959897460376419,1.96648160717712,0.05632532379109001,-1.0299806168405083,0.20540189800524136,-0.47489932995121886,0.4460156841771164,-1.4910585760856985,1.8141212640926176,7.593702621307094,0.029679605804694587,-4.271980529694189,0.6200075534369293,-2.073915551438817,1.572813474230492,-6.09780196954476,6.9903712856646925
347,-41.69003285144288,0.9379606226567362,0.3791438206322386,3.0,7.0,0.0,43.41555135024906,3.9979056477150827,2.5210507610791715,-0.3115204988107845,-0.5256372264828278,-1.5356145054311854,0.44886475173329177,1.5612020312261818,-0.5919392666369464,0.6588541796230677,-1.901608709359113,3.212546657096391,2.6727475178390048,0.12654353007357733,5.129516471693911,7.933775216736197,2.5055967090473623,5.658910478694011,-0.7961464362894901
348,-43.11528454593328,0.9086547831412098,0.45611429717578444,3.0,7.0,0.0,49.666836948375085,0.054528691807314456,0.7072616952559677,0.7897254284589574,-0.05893049197228828,-0.6140567682472146,0.9929499336416868,0.407812060452027,1.263020740705244,-1.6894644536253285,-1.0415402797069204,0.6130712371259421,0.012849412152725649,-0.3797701390866114,0.7568041451790345,0.34295854102844425,0.9478148820219534,-1.1403648017384327,-0.6821128520955769
349,-37.675336362327734,0.988961400315651,0.37403654628219746,4.0,15.0,0.0,44.36960295944752,16.600881918690487,20.03672407368109,0.19384809011147003,-0.7730582311317649,-0.912470918965925,-0.088035439099072,-1.5300502802613685,0.12682641520145443,0.6950365971431185,-0.026649399327387555,20.48496261246408,1.1113274486153344,-1.6820461098879704,14.836940116757026,-14.056313365764971,19.14206780533614,30.527138436757394,16.06691525763828
350,-39.869513324969944,0.7232042966488906,0.31894884500949744,3.0,7.0,0.0,49.74709662491129,6.4206056498961175,4.452740791213453,2.3952779588522994,-0.29850369727084,-1.1812402661793202,0.2857572364476413,0.09475000442228321,0.32772051076355524,0.7090545926880066,1.7033045675973824,17.08615752357225,5.091446060730217,1.1608489324556208,7.693008553010958,6.842502859554873,7.879860136290308,9.577841957955245,14.004979377897175
351,-39.58396854575608,0.997734356333943,0.3791438206322386,3.0,7.0,0.0,44.79497533988154,6.745304083474064,5.527742970070037,-0.057335638032932845,0.8025519463159848,-1.2411939360366169,0.10999663641861226,1.194091537993359,0.33667485254722185,0.7134331161027081,-1.6175447106950005,6.4283674134030395,11.181604962838275,-0.11569697094590392,7.353337217168398,13.345935188236972,8.606356132841336,10.688978975625968,-2.1960673198441967
352,-40.96950820723182,0.9837453056413576,0.45611429717578444,3.0,7.0,0.0,49.105840330569556,15.371469553139967,6.162805708062044,-0.41493769328823554,0.1531572115334493,0.5733161932908024,-1.2045585692573564,-0.28349733754700734,-0.5766858307180698,1.0208072986785965,2.147262210064558,12.814289168453131,16.315347690609173,18.904705861676927,7.948009126825682,13.624330543084877,11.817466823832145,21.662506600267818,28.604629358031744
353,-35.3880073544673,0.8444306671000383,0.37403654628219746,3.0,7.0,0.0,39.933832541372745,14.566392183376712,10.61071953716348,0.7366438023304265,-0.2823919541004434,-0.5034092025952521,-0.8685616883550328,-0.9924316156673759,-0.8954296969454112,0.5685602082019635,-0.927640302761914,22.38271296869456,11.570010358865364,9.224858322211382,5.350327707516268,4.035978649716169,5.065238803841664,20.59922509259902,4.723461099400625
354,-36.810813181128275,0.8260515458984601,0.31894884500949744,3.0,7.0,0.0,41.966955630374,4.745832898237551,55.13523060489509,-0.23454397669570182,0.23419516712244112,-0.05540885967337961,-0.14298038366662216,-0.3478875302287237,-0.30604881905088305,0.35411478034151045,0.20335956402859146,-8.185803343869107,17.658237444085287,1.6908526425914943,-3.1374235271980373,-14.435026305490542,-12.128239316488695,24.2700329729685,15.95810935666487
355,-43.993006774989574,0.9035328555940121,0.3791438206322386,3.0,7.0,0.0,48.235303517117345,4.859067614833732,5.471692533897969,-0.738378609947028,0.3462603660968141,-1.4187396689254483,0.6147618980968279,0.8273709975738353,-1.1904261434778318,0.26623726350372806,-3.0048555802289947,0.8188868875966184,6.753697874790447,-2.9038396391705206,8.222855702775089,9.386187325022203,-1.654578226590873,6.315836061792507,-11.58257822894691
356,-40.364826348496436,0.21040203632386523,0.45611429717578444,2.0,3.0,0.0,47.04562136810986,14.253088398085247,4.697681305342424,-0.2846814020888918,0.08985192008558929,0.3216014398931357,-1.0389020812259617,-0.8755397474659188,-0.23933730998313307,0.779832240736281,2.365879069561446,12.91574589751359,14.67518408332044,15.763869470042435,9.37265751302871,10.140081694330373,13.128757991306538,17.916491736695367,25.36723427386498
357,-35.399617840683455,0.8429692744983719,0.37403654628219746,3.0,15.0,0.0,38.49012048414072,-0.9698264100465526,15.93389104020578,0.6201359882957223,0.7590448887455468,0.41422662390059795,0.20701814578066632,-0.6396645542571193,0.16283223317177195,0.4849696434885341,0.621425702246008,8.911352857567811,11.124712141850107,5.630415481137874,2.32877816816802,-11.16217171986129,1.6247246511458426,6.757627047107192,8.931903019124698
358,-36.810813181128275,0.08445825871982027,0.31894884500949744,2.0,3.0,0.0,40.594201118139786,4.745832898237551,55.13523060489509,-0.23454397669570182,0.23419516712244112,-0.05540885967337961,-0.14298038366662216,-0.3478875302287237,-0.30604881905088305,0.35411478034151045,0.20335956402859146,-8.185803343869107,17.658237444085287,1.6908526425914943,-3.1374235271980373,-14.435026305490542,-12.128239316488695,24.2700329729685,15.95810935666487
359,-39.78508029988898,0.8160827629889675,0.3791438206322386,3.0,15.0,0.0,47.56660188679556,11.011079527207325,1.177708476125853,-0.15652164945934666,-0.4584875655488815,0.26912270643740954,0.6761812289079197,1.5520379522523684,0.12666448591831353,-1.0496670688327832,-0.0019174321954755769,10.826742653941853,10.4711148350621,11.328027619696591,11.807423891889378,12.838927778843951,11.160253365897447,9.774877723132777,11.008821351058318
360,-39.73898003324978,0.7957578783722598,0.45611429717578444,3.0,7.0,0.0,49.07444652307696,13.130460273966055,4.1527181797386,-0.5417697717431682,-0.544982672704668,0.8342138909050208,-0.9037466579182076,-0.8377852138127797,0.5769623285188681,-0.4923146918507806,1.6860364150820812,10.880643093615369,10.867300821382848,16.594715464517808,9.377455097751112,9.651374385849534,15.526422224630672,11.086016102964912,20.13209434657871
361,-38.54905638945545,0.5767139666022745,0.37403654628219746,3.0,7.0,0.0,42.43838022108415,11.053519396070683,3.6194155705130506,1.2135076283371418,-0.6380296809173793,-0.8071802381201674,-0.08558879690093943,0.8324746958367194,-0.8690036150393158,0.7212344249799942,1.0504249769931269,15.4457078010105,8.744224834508847,8.131998674008118,10.743737971905944,14.06659127224022,7.908234180965255,13.6639665038333,14.85544391345542
362,-38.83498613358829,0.6193601351487948,0.31894884500949744,3.0,7.0,0.0,40.02687713487368,4.116746815856409,2.3060589612946427,1.8651172316914433,-0.31921737005901213,0.3121437078919641,0.9522695369959414,0.6542831823238252,-0.1592421201898376,0.7089056446691555,0.024232080998892843,8.417817121863518,3.3806127390309157,4.83656861065241,6.3127365152138,5.625562411678643,3.7495250975770755,5.751525030458071,4.172627423394724
363,-37.902593487505264,0.9574175512350577,0.3791438206322386,4.0,15.0,0.0,44.077083655185575,10.675440571490187,3.708273866387468,-0.955621541417165,0.2705783534346853,0.8036859591498738,0.5498434701237439,0.2199039377273463,-0.3298109801481893,-0.30479794625719264,-0.46143647085450956,7.131734183296004,11.678819208342182,13.65572821058821,12.714410742353865,11.490904596880203,9.45241113295902,9.545166312856068,8.964307765622346
364,-40.73104700243723,0.9458200790394288,0.45611429717578444,3.0,7.0,0.0,45.87943356325762,10.759689445622696,5.69034274080955,2.0375081791205947,-0.540248797251205,0.35230601303213593,-0.9942908885619524,-2.4279507236610494,-0.559573550757699,-0.5173757481925443,-0.9188578351669685,22.353809322021654,7.685488623953211,12.764431409423665,5.101833505641113,-3.0561823298052495,7.575524153119599,7.8156441126243426,5.531073433444359
365,-38.18285799341768,0.9766646096098206,0.37403654628219746,4.0,15.0,0.0,43.64691904770224,11.129255930358774,4.5227514873285815,-0.31854714797927286,0.42160379797236647,0.29036000386341065,0.13087145805437111,-1.7480976097355492,0.4391903283015748,-0.5609551001818556,-0.9164317462484002,9.68854634305124,13.036065134701673,12.442482069692748,11.721155011923042,3.2230448659317803,13.11560464090505,8.592195416686733,6.984462886978693
366,-41.63022021625385,0.973002065856504,0.31894884500949744,4.0,15.0,0.0,47.31434943710063,7.809519922114546,0.7792287702600761,-0.17103387536945397,-0.009465062748556269,-2.4057110959646155,-1.2434402156534685,-0.4527334404484109,-1.201226188405414,0.06373682781561134,0.06897161752409606,7.676245405737592,7.802144472908554,5.934920623205019,6.840595531978971,7.456737000058318,6.873489916519197,7.859185492073584,7.863264590820696
367,-36.67001641928304,0.6558449359008642,0.3791438206322386,3.0,7.0,0.0,42.74737362545898,7.234550363209227,13.15428739913287,1.1865220747808551,-0.0264494662045677,-0.7585778851732382,-0.7325501982219706,0.27411732366089203,0.6123969356966112,0.6230176729302775,1.0809415613599085,22.84240274029202,6.886626483200691,-2.7440011529859625,-2.401625478494328,10.840368419725726,15.290195657710743,15.429903887673062,21.453566323004882
368,-41.10201482525802,0.9455548325011959,0.45611429717578444,3.0,7.0,0.0,44.694800696862686,6.256130645100649,7.8986897275313,-1.0015024300108766,1.44611477425577,-1.3989669807018557,0.571309540258944,1.2489901746529073,-0.005476247296247322,0.19014799729920762,0.3526237728311858,-1.6544263109238964,17.678542557345946,-4.793875474524576,10.768727441984598,16.121516507419095,6.212875466836359,7.75805067807855,9.041396417245668
369,-38.93275466167533,0.9867486161961931,0.37403654628219746,4.0,15.0,0.0,42.12592517429776,8.403447597478454,1.0819100753789048,-0.1801673921393313,0.5076784808469451,-0.13040315932565466,-1.329031417071529,-0.05482617001384793,0.23345063934806434,-1.0746484645840073,-0.609356568796654,8.20852268066817,8.95271006095982,8.262363105542788,6.965555116853664,8.344130611746035,8.656020196292772,7.240774596154546,7.744178586199036
370,-39.895839735169375,0.8590350601938965,0.31894884500949744,4.0,15.0,0.0,44.42749318251989,7.67548464699666,0.5213379248338568,0.6390865917000905,0.8058324027072135,1.1626087036686235,-0.015791056069589415,-0.16245535989900214,0.9799556212359459,0.002524323667875308,-0.9974403327806425,8.008664724502728,8.09559563958792,8.28159665596104,7.667252170594405,7.590790506788776,8.186372677001081,7.676800672659279,7.155481173759208
371,-35.17180575198725,1.0,0.3791438206322386,3.0,7.0,0.0,38.80038372057693,8.518139395735403,12.307737309515582,1.2601337090745628,0.15640507736706946,0.23090251899722153,-0.5103773121896347,-0.30156006956928977,-0.2830816487349283,1.0521562811110337,0.9139438632577865,24.027534061890655,10.443132001843756,11.360026943658637,2.2365495085687543,4.806617276437341,5.034044825961342,21.467802512206838,19.76672038035607
372,-40.518784751492106,0.14903016296163307,0.45611429717578444,3.0,7.0,0.0,47.05421697915129,5.759783448331365,0.6367851389132615,-0.7214408620394162,0.6368378350007387,-1.3815722455500723,0.4355131383038717,0.3465917592849208,-1.3319613094702625,-0.8414546328191048,0.3428599067596846,5.300380628779892,6.165312317557531,4.880018774030055,6.037111742604746,5.980487929913805,4.911610280853254,5.223957643082444,5.978111541685118
373,-41.203251227621614,0.9433765590946539,0.37403654628219746,3.0,7.0,0.0,45.10862362886357,12.398246051446339,3.413525732132384,-1.4021912603338031,0.9540726003434854,0.5067346943543487,-0.19693681951616776,-2.086290466576195,0.8902808326680657,0.05831402678808251,-0.9523772831847542,7.611830102925763,15.654997423041282,14.127997969989147,11.72599715042359,5.27663985908602,15.437242582583027,12.597302482431715,9.14728168859685
374,-39.73502175508392,0.9459591394982776,0.31894884500949744,3.0,15.0,0.0,46.30245349085793,7.5169752414898054,0.46274041304077135,0.23908067135370725,0.9682231661374083,0.43577825606004095,-0.22151023451165205,-0.3680893521032317,1.4674727393667348,0.15942282777989794,-0.5484923724423041,7.627607530102085,7.965011229303873,7.718627451693216,7.414473504079125,7.346645422661646,8.19603418303044,7.590746626664803,7.263165654516141
375,-37.878469184006256,0.8764703451736272,0.3791438206322386,3.0,7.0,0.0,41.65886187715056,7.45679377793479,5.68588215100992,-1.036676758767753,-0.3602729042253228,0.20797026445014544,0.3218461106998373,-0.5252429985179626,-1.3934589422328267,0.2571300313314159,-0.9883151594373295,1.5623718988904072,5.40832450230752,8.639288192512684,9.286772834134958,4.470323987718576,-0.4662495498720025,8.918804833570709,1.8373502533175552
376,-38.84268559715826,1.0,0.45611429717578444,3.0,7.0,0.0,41.992446849184695,10.05928405254467,1.2320611854387962,-0.562980985974596,0.8325223187581138,-0.2792177822899712,0.2018513143126728,0.1009615373083178,0.10999148140622794,-0.7415513475778794,1.292178142159175,9.365657031585307,11.085002487498048,9.715270660700897,10.30797722213912,10.18367484388448,10.194800287514198,9.145647420184131,11.651326586171406
377,-39.74778682456384,0.9324118454233226,0.37403654628219746,4.0,15.0,0.0,46.32973674979291,9.692723982660521,0.8369233811330375,0.6253873201836753,-0.8546997352305465,0.3225233378193715,0.7558444697223127,1.635125880567051,0.030777303022387903,0.2541852655721325,0.022201310423918208,10.216125253186371,8.97740579039786,9.962651305042622,10.325307891871226,11.061199063202832,9.718482227168174,9.90545757455735,9.71130477844609
378,-41.12179795579175,0.7976183465612582,0.31894884500949744,4.0,15.0,0.0,43.53757536781073,9.881752355044258,0.7847995940107471,-0.3594110080907718,0.5864361015265722,-0.5204266202095683,0.07731283143422467,0.4794783467911527,2.379610021714037,-0.32747343486149116,0.4418315733758809,9.599686741811627,10.341987169435557,9.473321754791403,9.942427433765658,10.258046766942899,11.74926933398934,9.624751336315654,10.228501594450778
379,-49.199417995959536,0.8011667521284134,0.3791438206322386,3.0,7.0,0.0,52.197574389854864,10.6976319767339,0.7056694760004328,-0.33950101324096116,-0.5514686104788084,0.32711634152904484,2.566845895271975,-0.382450978110657,1.5680425465331664,-3.29763001239294,1.3522387693626785,10.458056474618536,10.308477411346633,10.92846799405188,12.508976774624337,10.4277479954147,11.804151738892344,8.370595133845274,11.651865600537532
380,-40.62483970722953,0.8976974575852641,0.45611429717578444,3.0,7.0,0.0,47.4707744745011,3.0964370085485706,4.501510464127226,2.590508153896153,-0.8811049680549999,-0.5450714523037747,0.8607384547216554,0.8168042873537815,-1.0556945362791,0.2600790223372397,0.08114176060971612,14.757636570719004,-0.8698662251454969,0.6427921623061046,6.971060169354802,6.7732900552156,-1.6557829934337374,4.2671854490996335,3.461697493010914
381,-38.6211245536738,0.997897544599014,0.37403654628219746,3.0,7.0,0.0,41.66175621328321,8.835539925525046,1.4358058257407704,0.46868236480607617,-0.7218766559776242,0.18683670957050247,0.9388548714196525,1.2564852248426663,0.2564843969077406,0.3549885614981866,-0.07990625511837202,9.508476795335572,7.799065217406107,9.10380116158861,10.183553219434485,10.639608731311348,9.203801716816788,9.345234570195478,8.720810058912958
382,-42.473436849040056,0.9540092373104413,0.31894884500949744,4.0,15.0,0.0,47.37872915667601,5.380340537345317,1.520041572379429,1.5196604713402264,1.0097648087897644,-1.314531997527477,-1.597998655482207,-1.034909001963304,1.2707836029144013,-0.17188029271200977,-1.2162102948960059,7.690287629684179,6.915225025031524,3.3821972528805793,2.9513161484059296,3.8072358307313907,7.311984443273319,5.119075346950317,3.5316503283475433
383,-44.614344104352426,0.9999213240946792,0.3791438206322386,4.0,15.0,0.0,55.13318381569806,3.6119549957607853,3.110096527734937,-1.0962544239301224,1.3243605587010254,0.5737952308012819,-2.1054608719559096,1.2243874469952971,-1.0970602628760504,2.1355021232681786,-0.8847214560131834,0.20249791838164777,7.7308441708459466,5.396513550706719,-2.9362315513910624,7.419918143263104,0.1999916814740037,10.253572734307733,0.8603858674015856
384,-39.777788029098446,1.0,0.45611429717578444,3.0,7.0,0.0,45.18608667252333,12.68711978881653,6.2456878631759185,-2.030500418268315,0.03410898567526832,-0.5625519127473269,0.21415650528345298,-0.6767636695269961,-0.7273589669599304,1.193751745650601,-0.7980069460511279,0.005247970264488089,12.900153866673794,9.173596134964152,14.024674474685561,8.460265151813372,8.144262716702718,20.142920578271553,7.70301749113492
385,-44.2228588204531,0.8665326714790671,0.37403654628219746,3.0,7.0,0.0,46.78694251768566,-3.319976620492203,4.374578904945808,0.3325882845209358,0.09927930231338575,0.3903340350566891,-0.06340484535367813,-0.5066663014413515,-0.321854040343386,0.2495615498898648,-2.872558804653085,-1.865042926994803,-2.885671478894328,-1.6124295848508334,-3.5973461194477547,-5.536428334624453,-4.727952515849957,-2.2282499288584194,-15.886211770543934
